,Unnamed: 0,product_name,review_date,review_content,review_star,review_writer,reveiw_replaced,replaced_review
11698,11698,"내츄럴플러스 아연 50, 90정, 1개",2022.03.09,"이약머죠?!!
영양제먹고이렇게속아프고
울렁거리는 제품첨이예요
일부러 식후에복용하는데도
속이넘아파요
겁나서이틀먹어보고
안먹고있어요
저 질환도없구건강한사람입니다.
근데 다른약은빈속에먹어도아무렇치않은데
이약은 빈속은 절대 안될꺼같구요
식후복용해도 속엄청아파요
후..
이약먹고서는 약구입하는데 더신중해지네요
진짜죽다살아났어요",1.0,최*순 ,"['양제', '먹다', '이렇게', '아프다', '울렁거리다', '제품', '이예', '일부러', '식후', '복용', '하다', '속이다', '넘다', '겁나다', '이틀', '먹다', '보고', '먹다', '질환', '없다', '건강하다', '사람', '이다', '근데', '빈속', '먹다', '아무렇다', '않다', '빈속', '절대', '안되다', '같다', '식후', '복용', '해도', '엄청', '아프다', '먹다', '구입', '하다', '신중하다', '진짜', '죽다', '살아나다']",양제 이렇게 아프다 울렁거리다 제품 이예 일부러 식후 복용 속이다 넘다 겁나다 질환 건강하다 근데 빈속 아무렇다 빈속 안되다 식후 복용 해도 엄청 아프다 구입 신중하다 죽다 살아나다
11699,11699,"내츄럴플러스 아연 50, 90정, 1개",2020.10.03,"절반 잘라서 저녁식후에 먹었는데도 속이 울렁거려서 구역질도나고 머리도 아프네요...ㅜㅜ
사람마다 차이가 있는것 같아요
남편도 절반자른거 같이먹었는 괜찮다고 하네요.
저는 그냥 함량 낮은거 살껄그랬나봐요..

2주후...
2주쯤 먹었는데
아직도 반잘라서 먹고있는데도 머리가 아프고어지럽고 속이않좋네요..ㅠㅠ",2.0,이*아 ,"['절반', '자르다', '저녁', '먹다', '속이다', '울렁거리다', '구역질', '도나', '머리', '아프다', '사람', '차이', '있다', '같다', '남편', '절반', '자르다', '같이', '먹다', '괜찮다', '하다', '그냥', '함량', '낮다', '살껄', '그렇다', '보다', '먹다', '아직도', '자르다', '먹다', '머리', '아프다', '어지럽다', '속이다', '않다', '좋다']",절반 자르다 저녁 속이다 울렁거리다 구역질 도나 아프다 차이 남편 절반 자르다 괜찮다 함량 낮다 살껄 그렇다 아직도 자르다 아프다 어지럽다 속이다 좋다
11700,11700,"내츄럴플러스 아연 50, 90정, 1개",2021.03.12,"다른 아연을 먹다가 품절이 되서 이 제품으로 구입했는데
먹으면 속이 매스껍고 쓰리고 어지럽습니다...
다른 구매평을 보고 구매했어야했는데
먹고 안좋아서 찾아보니 다른분들도 그런 증상이 있네요
항생제도 아닌데 아주 쌘 항생제를 빈속에 먹는 느낌입니다",1.0,이*훈 ,"['다른', '아연', '먹다', '품절', '되다', '제품', '구입', '하다', '먹다', '속이다', '매스껍', '쓰리다', '어지럽다', '다른', '보고', '구매', '하다', '하다', '먹다', '안좋다', '찾아보다', '다른', '그렇다', '증상', '있다', '항생제', '아니다', '아주', '항생제', '빈속', '먹다', '느낌', '이다']",품절 제품 구입 속이다 매스껍 쓰리다 어지럽다 구매 안좋다 찾아보다 그렇다 증상 항생제 아니다 항생제 빈속
11701,11701,"내츄럴플러스 아연 50, 90정, 1개",2019.11.22,.. 다들 이거 조심하세요 .. 저는 다른분들 그냥 메스껍다고만 하길래 빈속인데 괜찮겠지 하고 먹었다가 갑자기 토올라오면거 토뿜고 왔어요 ㅋㅋㅋㅋ... 어렸을때부터 손톱에 흰반점이 많이생겨가지구 보니까 아연부족이 원인이라길래 ㅠㅠ 샀는데 .. 밥먹고 반절쪼개서 먹어야겠네요 ...짱무섭 ..,3.0,쿠팡실구매자 ,"['들다', '조심하다', '다른', '그냥', '메스껍다', '하다', '빈속', '괜찮다', '하다', '먹다', '갑자기', '올라오다', '토뿜', '오다', '어리다', '손톱', '희다', '반점', '많이', '생기다', '아연', '부족', '원인', '사다', '먹다', '반절', '쪼개다', '먹다', '무섭다']",조심하다 메스껍다 빈속 괜찮다 갑자기 올라오다 토뿜 어리다 손톱 희다 반점 생기다 부족 원인 사다 반절 쪼개다 무섭다
11703,11703,"내츄럴플러스 아연 50, 90정, 1개",2021.05.30,"상품받고 4일째까지 하루 한알씩 먹어도 별 이상없는것 같았는데
5일째부터 두통, 속쓰림이 있네요.
6일째부터는 약간의 두통의 너무 심한 속쓰림때문에 못 먹겠습니다.
건강 챙기려고 먹다가 건강 해칠것 같아요...ㅜㅜ",2.0,전*우 ,"['상품', '받다', '하루', '먹다', '이상', '없다', '같다', '두통', '쓰리다', '있다', '약간', '두통', '너무', '심하다', '쓰리다', '때문', '먹다', '건강', '챙기다', '먹다', '건강', '해치다', '같다']",상품 두통 쓰리다 두통 심하다 쓰리다 건강 건강 해치다
11704,11704,"내츄럴플러스 아연 50, 90정, 1개",2022.04.05,"어제 받아서 아침식사후복용
먹고 얼마후부터 메슥꺼리고 어지럽고
종일 무기력증에 시달림
후기읽어보고서야 역시 나도같은
증세임을 알았음
아자마자 어떻게해야할지 고민중",1.0,최*미 ,"['어제', '받다', '아침식사', '복용', '먹다', '얼마', '메슥꺼리', '어지럽다', '종일', '무기력증', '시달리다', '후기', '읽다', '보고서', '역시', '나다', '같다', '증세', '알다', '자마자', '어떻다', '하다', '하다', '고민']",아침식사 복용 메슥꺼리 어지럽다 무기력증 시달리다 후기 읽다 보고서 역시 증세 알다 어떻다
11711,11711,"내츄럴플러스 아연 50, 90정, 1개",2020.04.12,"이거 아연성분이 있기는 있는건지 의심스럽네요
며칠째 아무런 효과를 못느낌
정품이 맞는건지...
이상 솔직한 구매후기",1.0,오*석 ,"['아연', '성분', '있다', '있다', '건지다', '의심스럽다', '며칠', '아무렇다', '효과', '느끼다', '정품', '맞다', '건지다', '이상', '솔직하다', '구매', '후기']",성분 건지다 의심스럽다 아무렇다 느끼다 정품 맞다 건지다 솔직하다 구매 후기
11712,11712,"내츄럴플러스 아연 50, 90정, 1개",2022.03.01,"이거 먹자마자 바로 속 울렁거리고 안좋더니 토했어요..
밥도 먹고 먹었는데도 바로 울렁거려오네요
건강챙기려고 먹는데 더 안좋아질 것 같아요,,ㅠ",1.0,김*일 ,"['먹다', '바로', '울렁거리다', '안좋다', '하다', '먹다', '먹다', '바로', '울렁거리다', '건강', '챙기다', '먹다', '좋아지다', '같다']",울렁거리다 안좋다 울렁거리다 건강 좋아지다
11713,11713,"내츄럴플러스 아연 50, 90정, 1개",2019.09.03,"어제 배송받고 오늘 첨 먹었는데
속이 울렁거려서 이상해서 여기들어와보니
저 같은 분들이 있네요ㅜ
이거 약 왜 그런가요
속이답답하고 토할것같아요",1.0,백*엽 ,"['어제', '배송', '받다', '오늘', '먹다', '속이다', '울렁거리다', '이상하다', '여기', '들어오다', '보다', '같다', '있다', '가요', '속이다', '답답하다', '하다', '같다']",속이다 울렁거리다 이상하다 들어오다 속이다 답답하다
11717,11717,"내츄럴플러스 아연 50, 90정, 1개",2022.01.08,고용량이라서 그런건지 밥먹고 바로먹었는데도 속이 울렁거리는증상이 오네요 2틀먹었는데 먹을때만 그러네요 안먹고 잠시 쉬어봐야겠어요,3.0,이*희 ,"['용량', '그렇다', '먹다', '바로', '먹다', '속이다', '울렁거리다', '증상', '오다', '먹다', '먹다', '그렇다', '먹다', '잠시', '쉬다', '보다']",용량 그렇다 속이다 울렁거리다 증상 그렇다 쉬다
11718,11718,"내츄럴플러스 아연 50, 90정, 1개",2020.12.17,"아직 먹어보진 못했지만 괜찮으것 같아요
지인에게 권유할것 같구요








아연이 무슨 작용한는지 이제 알았거든요
꼭 먹어줘야 할것 같아요",1.0,Y*I ,"['아직', '먹다', '보다', '하다', '괜찮다', '같다', '지인', '권유', '하다', '같다', '아연', '무슨', '작용', '늘다', '이제', '알다', '먹어주다', '하다', '같다']",아직 괜찮다 지인 권유 작용 늘다 알다 먹어주다
11719,11719,"내츄럴플러스 아연 50, 90정, 1개",2018.08.15,다른 분이 쓰신 것처럼 함량이 너무 높아도 안 좋은 것 같아요.. 식후 바로 먹었는데도 속이 쓰리네요 ㅠㅠ 반씩 쪼개 먹어야겠어요,3.0,최*나 ,"['다른', '쓸다', '함량', '너무', '높다', '좋다', '같다', '식후', '바로', '먹다', '속이다', '쓰리다', '쪼개다', '먹다']",쓸다 함량 높다 좋다 식후 속이다 쓰리다 쪼개다
11723,11723,"내츄럴플러스 아연 50, 90정, 1개",2019.12.16,"두먹 먹음...먹을때마다 속이 쓰리고 아픔
괜찮겠지하고 세번째 먹음. 오바이트 함
그냥 쓰레기통에 버림",1.0,아름마을 ,"['먹다', '먹음', '먹다', '속이다', '쓰리다', '아픔', '괜찮다', '세번', '먹음', '오바이트', '그냥', '쓰레기통', '버리다']",먹음 속이다 쓰리다 아픔 괜찮다 세번 먹음 오바이트 쓰레기통 버리다
11724,11724,"내츄럴플러스 아연 50, 90정, 1개",2022.10.29,"먹고 한 10분 뒤에 식도부터 타는 듯한 느낌이 너무 심해요
반알로 쪼개서 먹어도 비슷해요 .. ㅠ",2.0,김*주 ,"['먹다', '하다', '식도', '타다', '느낌', '너무', '심해', '쪼개다', '먹다', '비슷하다']",식도 심해 쪼개다
11727,11727,"내츄럴플러스 아연 50, 90정, 1개",2022.02.07,3번 다 제 몸에 맞지 않은지 어지럽고 구토를 해서 버렸습니다,1.0,김*후 ,"['맞다', '않다', '어지럽다', '구토', '하다', '버리다']",맞다 어지럽다 구토 버리다
11730,11730,"내츄럴플러스 아연 50, 90정, 1개",2021.02.21,먹고나면 속이 너무 메스꺼워요 ㅜㅜ 헛구역질을 몇번이나 했는지 모루겠네요,1.0,쾅쾅쾅3800 ,"['먹다', '속이다', '너무', '메스껍다', '헛구역질', '몇번', '하다', '모루', '겠다']",속이다 메스껍다 헛구역질 몇번 모루 겠다
11732,11732,"내츄럴플러스 아연 50, 90정, 1개",2020.09.25,먹고 토했어요 식후에 다른 영양제랑 같이 먹었는데,1.0,김* ,"['먹다', '하다', '식후', '다른', '양제', '같이', '먹다']",식후 양제
11734,11734,"내츄럴플러스 아연 50, 90정, 1개",2020.09.29,너무 세요...먹으면 심장이 두근두근해서 못먹고 폐기했어요....ㅠㅠ,2.0,고*진 ,"['너무', '먹다', '심장', '두근두근', '하다', '먹다', '폐기', '하다']",심장 두근두근 폐기
11743,11743,"나우푸드 실리엄 허스크 700mg 베지 캡슐, 180정, 2개",2023.08.01,돈아깝다,1.0,윤*민 ,['아깝다'],아깝다
11749,11749,"나우푸드 실리엄 허스크 700mg 베지 캡슐, 360정, 1개",2022.01.12,이거먹고 변비 더심해짐 최악 ㅠ,1.0,김*철 ,"['먹다', '변비', '심해지다', '최악']",변비 심해지다 최악
11752,11752,"나우푸드 실리엄 허스크 700mg 베지 캡슐, 360정, 1개",2021.10.26,엇그제 주문한 상품이 같은 브랜드였는데 역시나 에어랩도 안싸이고 비닐봉지에 달랑. 다 뜯기다싶이 해서 오고 배송기사님은 문앞에 던져서 배송하고. 쿠팡직구 이제 주문 안합니다.,2.0,민*정 ,"['엇그제', '주문', '상품', '같다', '브랜드', '이다', '역시', '에어', '싸이다', '비닐봉지', '달랑', '뜯다', '하다', '오다', '배송', '기사', '던지다', '배송', '쿠팡', '직구', '이제', '주문', '하다']",엇그제 주문 상품 브랜드 역시 에어 싸이다 비닐봉지 달랑 기사 던지다 쿠팡 직구 주문
11754,11754,"내츄럴플러스 아연 50, 90정, 1개",2021.01.11,"가성비가 가장 좋길해 선택했음. 고1 아들이 먹은뒤 왠지 메스껍다해서 나도 먹어 봤는데 난 괜찮았음. 아무튼 이후 아들은 잘 먹지 않았던듯한데, 오늘 아침 기상직후에 간만에 먹은듯한데 또 메스껍고 약간 어지럽다함. 월요일 아침 꾀병인가 싶었음. 그래도 혹시 몰라 나도 또 먹었음. 근데, 오늘은 나도 약간 메스껍고 속이 불편함. 아무래도 오늘은 내가 아침 공백시에 이 징크비타민만 먹어서인 것 같음. 제가 드리고 싶은 말은 조제약도 아니고 비타민에 불과하므로 언제 먹어도 이런 불편한 느낌은 없어야한다고 생각함. 복용후 15분부터 40분까지 메스껍고 약간 몽롱했으며, 1시간이 지난 지금은 다시 별느낌 없이 괜찮음. 굳이 환불요청까지할 사항은 아니라고 생각하지만하고 이런 증상이 있었음은 꼭 사용후기에 올려 알리고 싶습니다. 넘은 약을 어떻게 처리해야할지 고민 중임.",2.0,배*우 ,"['가성', '가장', '좋다', '선택', '하다', '아들', '먹다', '왠지', '메스껍다', '다해', '나다', '먹다', '보다', '괜찮다', '아무튼', '이후', '아들', '자다', '먹다', '않다', '오늘', '아침', '기상', '직후', '간만', '먹다', '메스껍다', '약간', '어지럽다', '월요일', '아침', '병인', '싶다', '그래도', '혹시', '모르다', '나다', '먹다', '근데', '오늘', '나다', '약간', '메스껍다', '속이다', '불편하다', '아무래도', '오늘', '아침', '백시', '크다', '비타민', '먹다', '서인', '같다', '드리다', '싶다', '제약', '아니다', '비타민', '불과하다', '언제', '먹다', '이렇다', '불편하다', '느낌', '없다', '야하다', '생각', '복용', '메스껍다', '약간', '몽롱', '하다', '지난', '지금', '다시', '느낌', '없이', '괜찮다', '굳이', '환불', '요청', '하다', '사항', '아니다', '생각', '하다', '이렇다', '증상', '있다', '사용', '후기', '올리다', '알리', '싶다', '넘다', '어떻다', '처리', '하다', '하다', '고민', '중임']",가성 가장 좋다 선택 아들 왠지 메스껍다 다해 괜찮다 아들 기상 직후 간만 메스껍다 어지럽다 병인 싶다 모르다 근데 메스껍다 속이다 불편하다 아무래도 백시 크다 비타민 서인 드리다 싶다 제약 아니다 비타민 불과하다 이렇다 불편하다 야하다 복용 메스껍다 몽롱 지난 다시 없이 괜찮다 굳이 환불 요청 아니다 이렇다 증상 후기 올리다 알리 싶다 넘다 어떻다 처리 중임
